ArrayTaskID date     time lead time
0           20010127 1800 96       
1           20010128 0000 90       
2           20010128 0600 84       
3           20010128 1200 78       
4           20010128 1800 72       
5           20010129 0000 66       
6           20010129 0600 60       
7           20010129 1200 54       
8           20010129 1800 48       
9           20010130 0000 42       
10          20010130 0600 36       
11          20010130 1200 30       
12          20010130 1800 24       
13          20010131 0000 18       
14          20010131 0600 12       
15          20010131 1200 6        
