ArrayTaskID date     time lead time
0           20011109 0000 78       
1           20011109 0600 72       
2           20011109 1200 66       
3           20011109 1800 60       
4           20011110 0000 54       
5           20011110 0600 48       
6           20011110 1200 42       
7           20011110 1800 36       
8           20011111 0000 30       
9           20011111 0600 24       
10          20011111 1200 18       
11          20011111 1800 12       
12          20011112 0000 6        
