ArrayTaskID date     time lead time
0           20010707 1800 108      
1           20010708 0000 102      
2           20010708 0600 96       
3           20010708 1200 90       
4           20010708 1800 84       
5           20010709 0000 78       
6           20010709 0600 72       
7           20010709 1200 66       
8           20010709 1800 60       
9           20010710 0000 54       
10          20010710 0600 48       
11          20010710 1200 42       
12          20010710 1800 36       
13          20010711 0000 30       
14          20010711 0600 24       
15          20010711 1200 18       
16          20010711 1800 12       
17          20010712 0000 6        
