ArrayTaskID date     time lead time
0           20010731 0600 168      
1           20010731 1200 168      
2           20010731 1800 168      
3           20010801 0000 168      
4           20010801 0600 168      
5           20010801 1200 168      
6           20010801 1800 168      
7           20010802 0000 168      
8           20010802 0600 168      
9           20010802 1200 168      
10          20010802 1800 168      
11          20010803 0000 168      
12          20010803 0600 168      
13          20010803 1200 168      
14          20010803 1800 168      
15          20010804 0000 168      
16          20010804 0600 162      
17          20010804 1200 156      
18          20010804 1800 150      
19          20010805 0000 144      
20          20010805 0600 138      
21          20010805 1200 132      
22          20010805 1800 126      
23          20010806 0000 120      
24          20010806 0600 114      
25          20010806 1200 108      
26          20010806 1800 102      
27          20010807 0000 96       
28          20010807 0600 90       
29          20010807 1200 84       
30          20010807 1800 78       
31          20010808 0000 72       
32          20010808 0600 66       
33          20010808 1200 60       
34          20010808 1800 54       
35          20010809 0000 48       
36          20010809 0600 42       
37          20010809 1200 36       
38          20010809 1800 30       
39          20010810 0000 24       
40          20010810 0600 18       
41          20010810 1200 12       
42          20010810 1800 6        
