ArrayTaskID date     time lead time
0           20010304 1200 168      
1           20010304 1800 168      
2           20010305 0000 168      
3           20010305 0600 168      
4           20010305 1200 168      
5           20010305 1800 168      
6           20010306 0000 168      
7           20010306 0600 162      
8           20010306 1200 156      
9           20010306 1800 150      
10          20010307 0000 144      
11          20010307 0600 138      
12          20010307 1200 132      
13          20010307 1800 126      
14          20010308 0000 120      
15          20010308 0600 114      
16          20010308 1200 108      
17          20010308 1800 102      
18          20010309 0000 96       
19          20010309 0600 90       
20          20010309 1200 84       
21          20010309 1800 78       
22          20010310 0000 72       
23          20010310 0600 66       
24          20010310 1200 60       
25          20010310 1800 54       
26          20010311 0000 48       
27          20010311 0600 42       
28          20010311 1200 36       
29          20010311 1800 30       
30          20010312 0000 24       
31          20010312 0600 18       
32          20010312 1200 12       
33          20010312 1800 6        
