ArrayTaskID date     time lead time
0           20010924 0000 108      
1           20010924 0600 102      
2           20010924 1200 96       
3           20010924 1800 90       
4           20010925 0000 84       
5           20010925 0600 78       
6           20010925 1200 72       
7           20010925 1800 66       
8           20010926 0000 60       
9           20010926 0600 54       
10          20010926 1200 48       
11          20010926 1800 42       
12          20010927 0000 36       
13          20010927 0600 30       
14          20010927 1200 24       
15          20010927 1800 18       
16          20010928 0000 12       
17          20010928 0600 6        
