ArrayTaskID date     time lead time
0           20010402 1200 150      
1           20010402 1800 144      
2           20010403 0000 138      
3           20010403 0600 132      
4           20010403 1200 126      
5           20010403 1800 120      
6           20010404 0000 114      
7           20010404 0600 108      
8           20010404 1200 102      
9           20010404 1800 96       
10          20010405 0000 90       
11          20010405 0600 84       
12          20010405 1200 78       
13          20010405 1800 72       
14          20010406 0000 66       
15          20010406 0600 60       
16          20010406 1200 54       
17          20010406 1800 48       
18          20010407 0000 42       
19          20010407 0600 36       
20          20010407 1200 30       
21          20010407 1800 24       
22          20010408 0000 18       
23          20010408 0600 12       
24          20010408 1200 6        
