ArrayTaskID date     time lead time
0           20010218 0000 144      
1           20010218 0600 138      
2           20010218 1200 132      
3           20010218 1800 126      
4           20010219 0000 120      
5           20010219 0600 114      
6           20010219 1200 108      
7           20010219 1800 102      
8           20010220 0000 96       
9           20010220 0600 90       
10          20010220 1200 84       
11          20010220 1800 78       
12          20010221 0000 72       
13          20010221 0600 66       
14          20010221 1200 60       
15          20010221 1800 54       
16          20010222 0000 48       
17          20010222 0600 42       
18          20010222 1200 36       
19          20010222 1800 30       
20          20010223 0000 24       
21          20010223 0600 18       
22          20010223 1200 12       
23          20010223 1800 6        
