ArrayTaskID date     time lead time
0           20010802 1200 138      
1           20010802 1800 132      
2           20010803 0000 126      
3           20010803 0600 120      
4           20010803 1200 114      
5           20010803 1800 108      
6           20010804 0000 102      
7           20010804 0600 96       
8           20010804 1200 90       
9           20010804 1800 84       
10          20010805 0000 78       
11          20010805 0600 72       
12          20010805 1200 66       
13          20010805 1800 60       
14          20010806 0000 54       
15          20010806 0600 48       
16          20010806 1200 42       
17          20010806 1800 36       
18          20010807 0000 30       
19          20010807 0600 24       
20          20010807 1200 18       
21          20010807 1800 12       
22          20010808 0000 6        
