ArrayTaskID date     time lead time
0           20010208 0000 144      
1           20010208 0600 138      
2           20010208 1200 132      
3           20010208 1800 126      
4           20010209 0000 120      
5           20010209 0600 114      
6           20010209 1200 108      
7           20010209 1800 102      
8           20010210 0000 96       
9           20010210 0600 90       
10          20010210 1200 84       
11          20010210 1800 78       
12          20010211 0000 72       
13          20010211 0600 66       
14          20010211 1200 60       
15          20010211 1800 54       
16          20010212 0000 48       
17          20010212 0600 42       
18          20010212 1200 36       
19          20010212 1800 30       
20          20010213 0000 24       
21          20010213 0600 18       
22          20010213 1200 12       
23          20010213 1800 6        
