ArrayTaskID date     time lead time
0           20011029 1800 168      
1           20011030 0000 168      
2           20011030 0600 168      
3           20011030 1200 168      
4           20011030 1800 168      
5           20011031 0000 162      
6           20011031 0600 156      
7           20011031 1200 150      
8           20011031 1800 144      
9           20011101 0000 138      
10          20011101 0600 132      
11          20011101 1200 126      
12          20011101 1800 120      
13          20011102 0000 114      
14          20011102 0600 108      
15          20011102 1200 102      
16          20011102 1800 96       
17          20011103 0000 90       
18          20011103 0600 84       
19          20011103 1200 78       
20          20011103 1800 72       
21          20011104 0000 66       
22          20011104 0600 60       
23          20011104 1200 54       
24          20011104 1800 48       
25          20011105 0000 42       
26          20011105 0600 36       
27          20011105 1200 30       
28          20011105 1800 24       
29          20011106 0000 18       
30          20011106 0600 12       
31          20011106 1200 6        
