ArrayTaskID date     time lead time
0           20011011 0600 168      
1           20011011 1200 168      
2           20011011 1800 168      
3           20011012 0000 162      
4           20011012 0600 156      
5           20011012 1200 150      
6           20011012 1800 144      
7           20011013 0000 138      
8           20011013 0600 132      
9           20011013 1200 126      
10          20011013 1800 120      
11          20011014 0000 114      
12          20011014 0600 108      
13          20011014 1200 102      
14          20011014 1800 96       
15          20011015 0000 90       
16          20011015 0600 84       
17          20011015 1200 78       
18          20011015 1800 72       
19          20011016 0000 66       
20          20011016 0600 60       
21          20011016 1200 54       
22          20011016 1800 48       
23          20011017 0000 42       
24          20011017 0600 36       
25          20011017 1200 30       
26          20011017 1800 24       
27          20011018 0000 18       
28          20011018 0600 12       
29          20011018 1200 6        
