ArrayTaskID date     time lead time
0           20080104 1800 60       
1           20080105 0000 18       
2           20080105 0000 54       
3           20080105 0600 12       
4           20080105 0600 48       
5           20080105 1200 6        
6           20080105 1200 42       
7           20080105 1800 36       
8           20080106 0000 30       
9           20080106 0600 24       
10          20080106 1200 18       
11          20080106 1800 12       
12          20080107 0000 6        
13          20080107 1800 96       
14          20080108 0000 90       
15          20080108 0600 84       
16          20080108 1200 78       
17          20080108 1800 72       
18          20080109 0000 66       
19          20080109 0600 60       
20          20080109 1200 54       
21          20080109 1800 48       
22          20080110 0000 42       
23          20080110 0600 36       
24          20080110 1200 30       
25          20080110 1800 24       
26          20080111 0000 18       
27          20080111 0600 12       
28          20080111 1200 6        
29          20080112 0600 132      
30          20080112 1200 126      
31          20080112 1800 120      
32          20080113 0000 114      
33          20080113 0600 108      
34          20080113 1200 102      
35          20080113 1800 96       
36          20080114 0000 90       
37          20080114 0600 84       
38          20080114 1200 78       
39          20080114 1800 72       
40          20080115 0000 66       
41          20080115 0600 60       
42          20080115 0600 156      
43          20080115 1200 54       
44          20080115 1200 150      
45          20080115 1800 48       
46          20080115 1800 144      
47          20080116 0000 42       
48          20080116 0000 138      
49          20080116 0600 36       
50          20080116 0600 132      
51          20080116 1200 30       
52          20080116 1200 126      
53          20080116 1800 24       
54          20080116 1800 120      
55          20080117 0000 18       
56          20080117 0000 114      
57          20080117 0600 12       
58          20080117 0600 108      
59          20080117 1200 6        
60          20080117 1200 102      
61          20080117 1800 96       
62          20080118 0000 90       
63          20080118 0600 84       
64          20080118 1200 78       
65          20080118 1800 72       
66          20080119 0000 66       
67          20080119 0600 60       
68          20080119 1200 54       
69          20080119 1800 48       
70          20080120 0000 42       
71          20080120 0600 36       
72          20080120 1200 30       
73          20080120 1800 24       
74          20080121 0000 18       
75          20080121 0600 12       
76          20080121 1200 6        
77          20080122 1800 168      
78          20080123 0000 168      
79          20080123 0600 168      
80          20080123 1200 168      
81          20080123 1800 168      
82          20080124 0000 168      
83          20080124 0600 168      
84          20080124 1200 168      
85          20080124 1800 168      
86          20080125 0000 168      
87          20080125 0600 168      
88          20080125 1200 168      
89          20080125 1800 162      
90          20080125 1800 168      
91          20080126 0000 156      
92          20080126 0000 168      
93          20080126 0600 150      
94          20080126 0600 168      
95          20080126 1200 144      
96          20080126 1200 168      
97          20080126 1800 138      
98          20080126 1800 168      
