ArrayTaskID date     time lead time
0           20071111 0000 168      
1           20071111 0600 168      
2           20071111 1200 168      
3           20071111 1800 168      
4           20071112 0000 168      
5           20071112 0600 168      
6           20071112 1200 168      
7           20071112 1800 168      
8           20071113 0000 156      
9           20071113 0000 168      
10          20071113 0600 150      
11          20071113 0600 168      
12          20071113 1200 144      
13          20071113 1200 168      
14          20071113 1800 138      
15          20071113 1800 168      
16          20071114 0000 132      
17          20071114 0000 168      
18          20071114 0600 126      
19          20071114 0600 168      
20          20071114 1200 120      
21          20071114 1200 168      
22          20071114 1800 114      
23          20071114 1800 168      
24          20071115 0000 108      
25          20071115 0000 168      
26          20071115 0600 102      
27          20071115 0600 168      
28          20071115 1200 96       
29          20071115 1200 168      
30          20071115 1800 90       
31          20071115 1800 168      
32          20071116 0000 84       
33          20071116 0000 168      
34          20071116 0600 78       
35          20071116 0600 168      
36          20071116 1200 72       
37          20071116 1200 168      
38          20071116 1800 66       
39          20071116 1800 168      
40          20071117 0000 60       
41          20071117 0000 168      
42          20071117 0600 54       
43          20071117 0600 168      
44          20071117 1200 48       
45          20071117 1200 168      
46          20071117 1800 42       
47          20071117 1800 168      
48          20071118 0000 36       
49          20071118 0000 168      
50          20071118 0600 30       
51          20071118 0600 168      
52          20071118 1200 24       
53          20071118 1200 168      
54          20071118 1800 18       
55          20071118 1800 168      
56          20071119 0000 12       
57          20071119 0000 168      
58          20071119 0600 6        
59          20071119 0600 168      
60          20071119 1200 168      
61          20071119 1800 168      
62          20071120 0000 168      
63          20071120 0600 168      
64          20071120 1200 168      
65          20071120 1800 168      
66          20071121 0000 168      
67          20071121 0600 162      
68          20071121 0600 168      
69          20071121 1200 156      
70          20071121 1200 162      
71          20071121 1800 150      
72          20071121 1800 156      
73          20071122 0000 144      
74          20071122 0000 150      
75          20071122 0600 138      
76          20071122 0600 144      
77          20071122 1200 132      
78          20071122 1200 138      
79          20071122 1800 126      
80          20071122 1800 132      
81          20071123 0000 120      
82          20071123 0000 126      
83          20071123 0600 114      
84          20071123 0600 120      
85          20071123 1200 108      
86          20071123 1200 114      
87          20071123 1800 102      
88          20071123 1800 108      
89          20071124 0000 96       
90          20071124 0000 102      
91          20071124 0600 90       
92          20071124 0600 96       
93          20071124 1200 84       
94          20071124 1200 90       
95          20071124 1800 78       
96          20071124 1800 84       
97          20071125 0000 72       
98          20071125 0000 78       
99          20071125 0600 66       
100         20071125 0600 72       
101         20071125 1200 60       
102         20071125 1200 66       
103         20071125 1800 54       
104         20071125 1800 60       
105         20071126 0000 48       
106         20071126 0000 54       
107         20071126 0600 42       
108         20071126 0600 48       
109         20071126 1200 36       
110         20071126 1200 42       
111         20071126 1800 30       
112         20071126 1800 36       
113         20071127 0000 24       
114         20071127 0000 30       
115         20071127 0600 18       
116         20071127 0600 24       
117         20071127 1200 12       
118         20071127 1200 18       
119         20071127 1800 6        
120         20071127 1800 12       
121         20071128 0000 6        
122         20071203 0000 168      
123         20071203 0600 162      
124         20071203 1200 156      
125         20071203 1800 150      
126         20071204 0000 144      
127         20071204 0600 138      
128         20071204 1200 132      
129         20071204 1800 126      
130         20071205 0000 120      
131         20071205 0600 114      
132         20071205 1200 108      
133         20071205 1800 102      
134         20071206 0000 96       
135         20071206 0600 90       
136         20071206 1200 84       
137         20071206 1800 78       
138         20071207 0000 72       
139         20071207 0600 66       
140         20071207 1200 60       
141         20071207 1800 54       
142         20071208 0000 48       
143         20071208 0600 42       
144         20071208 1200 36       
145         20071208 1800 30       
146         20071209 0000 24       
147         20071209 0600 18       
148         20071209 1200 12       
149         20071209 1800 6        
150         20071211 1800 168      
151         20071212 0000 168      
152         20071212 0600 168      
153         20071212 1200 168      
154         20071212 1800 168      
155         20071213 0000 168      
156         20071213 0600 168      
157         20071213 1200 168      
158         20071213 1800 168      
159         20071214 0000 168      
160         20071214 0600 168      
161         20071214 1200 168      
162         20071214 1800 168      
163         20071215 0000 168      
164         20071215 0600 168      
165         20071215 1200 168      
166         20071215 1800 168      
167         20071216 0000 168      
168         20071216 0600 168      
169         20071216 1200 168      
170         20071216 1800 168      
171         20071217 0000 162      
172         20071217 0600 156      
173         20071217 1200 150      
174         20071217 1200 156      
175         20071217 1800 144      
176         20071217 1800 150      
177         20071218 0000 138      
178         20071218 0000 144      
179         20071218 0600 132      
180         20071218 0600 138      
181         20071218 1200 126      
182         20071218 1200 132      
183         20071218 1800 120      
184         20071218 1800 126      
185         20071219 0000 114      
186         20071219 0000 120      
187         20071219 0600 108      
188         20071219 0600 114      
189         20071219 1200 102      
190         20071219 1200 108      
191         20071219 1800 96       
192         20071219 1800 102      
193         20071220 0000 90       
194         20071220 0000 96       
195         20071220 0600 84       
196         20071220 0600 90       
197         20071220 1200 78       
198         20071220 1200 84       
199         20071220 1800 72       
200         20071220 1800 78       
201         20071221 0000 66       
202         20071221 0000 72       
203         20071221 0600 60       
204         20071221 0600 66       
205         20071221 1200 54       
206         20071221 1200 60       
207         20071221 1800 48       
208         20071221 1800 54       
209         20071222 0000 42       
210         20071222 0000 48       
211         20071222 0600 36       
212         20071222 0600 42       
213         20071222 1200 30       
214         20071222 1200 36       
215         20071222 1800 24       
216         20071222 1800 30       
217         20071223 0000 18       
218         20071223 0000 24       
219         20071223 0600 12       
220         20071223 0600 18       
221         20071223 1200 6        
222         20071223 1200 12       
223         20071223 1800 6        
224         20071226 0000 168      
225         20071226 0600 168      
226         20071226 1200 162      
227         20071226 1800 156      
228         20071227 0000 150      
229         20071227 0600 144      
230         20071227 1200 138      
231         20071227 1800 132      
232         20071228 0000 126      
233         20071228 0600 120      
234         20071228 1200 114      
235         20071228 1800 108      
236         20071229 0000 102      
237         20071229 0600 96       
238         20071229 0600 168      
239         20071229 1200 90       
240         20071229 1200 168      
241         20071229 1800 84       
242         20071229 1800 168      
243         20071230 0000 78       
244         20071230 0000 162      
245         20071230 0600 72       
246         20071230 0600 156      
247         20071230 1200 66       
248         20071230 1200 150      
249         20071230 1800 60       
250         20071230 1800 144      
251         20071230 1800 168      
252         20071231 0000 54       
253         20071231 0000 138      
254         20071231 0000 168      
255         20071231 0600 48       
256         20071231 0600 132      
257         20071231 0600 168      
258         20071231 1200 42       
259         20071231 1200 126      
260         20071231 1200 162      
261         20071231 1800 36       
262         20071231 1800 120      
263         20071231 1800 156      
264         20080101 0000 30       
265         20080101 0000 114      
266         20080101 0000 150      
267         20080101 0600 24       
268         20080101 0600 108      
269         20080101 0600 144      
270         20080101 1200 18       
271         20080101 1200 102      
272         20080101 1200 138      
273         20080101 1800 12       
274         20080101 1800 96       
275         20080101 1800 132      
276         20080102 0000 6        
277         20080102 0000 90       
278         20080102 0000 126      
279         20080102 0600 84       
280         20080102 0600 120      
281         20080102 1200 78       
282         20080102 1200 114      
283         20080102 1800 72       
284         20080102 1800 108      
285         20080103 0000 66       
286         20080103 0000 102      
287         20080103 0600 60       
288         20080103 0600 96       
289         20080103 1200 54       
290         20080103 1200 90       
291         20080103 1800 48       
292         20080103 1800 84       
293         20080104 0000 42       
294         20080104 0000 78       
295         20080104 0600 36       
296         20080104 0600 72       
297         20080104 1200 30       
298         20080104 1200 66       
299         20080104 1800 24       
