ArrayTaskID date     time lead time
0           20081207 1800 48       
1           20081208 0000 42       
2           20081208 0600 36       
3           20081208 0600 168      
4           20081208 1200 30       
5           20081208 1200 168      
6           20081208 1800 24       
7           20081208 1800 168      
8           20081209 0000 18       
9           20081209 0000 168      
10          20081209 0600 12       
11          20081209 0600 168      
12          20081209 1200 6        
13          20081209 1200 168      
14          20081209 1800 168      
15          20081210 0000 168      
16          20081210 0600 168      
17          20081210 1200 168      
18          20081210 1800 168      
19          20081211 0000 168      
20          20081211 0600 168      
21          20081211 1200 168      
22          20081211 1800 168      
23          20081212 0000 162      
24          20081212 0600 156      
25          20081212 1200 150      
26          20081212 1800 144      
27          20081213 0000 138      
28          20081213 0600 132      
29          20081213 1200 126      
30          20081213 1800 120      
31          20081214 0000 114      
32          20081214 0600 108      
33          20081214 1200 102      
34          20081214 1800 96       
35          20081215 0000 90       
36          20081215 0600 84       
37          20081215 1200 78       
38          20081215 1800 72       
39          20081216 0000 66       
40          20081216 0600 60       
41          20081216 1200 54       
42          20081216 1800 48       
43          20081217 0000 42       
44          20081217 0600 36       
45          20081217 1200 30       
46          20081217 1800 24       
47          20081218 0000 18       
48          20081218 0600 12       
49          20081218 1200 6        
