ArrayTaskID date     time lead time
0           20091113 0600 162      
1           20091113 1200 156      
2           20091113 1800 150      
3           20091114 0000 144      
4           20091114 0600 138      
5           20091114 1200 132      
6           20091114 1800 126      
7           20091115 0000 120      
8           20091115 0600 114      
9           20091115 1200 108      
10          20091115 1800 102      
11          20091116 0000 96       
12          20091116 0600 90       
13          20091116 1200 84       
14          20091116 1800 78       
15          20091117 0000 72       
16          20091117 0600 66       
17          20091117 1200 60       
18          20091117 1800 54       
19          20091118 0000 48       
20          20091118 0600 42       
21          20091118 1200 36       
22          20091118 1800 30       
23          20091119 0000 24       
24          20091119 0600 18       
25          20091119 1200 12       
26          20091119 1800 6        
27          20091120 1200 144      
28          20091120 1800 138      
29          20091121 0000 132      
30          20091121 0600 126      
31          20091121 1200 120      
32          20091121 1800 114      
33          20091122 0000 108      
34          20091122 0600 102      
35          20091122 1200 96       
36          20091122 1800 90       
37          20091123 0000 84       
38          20091123 0600 78       
39          20091123 1200 72       
40          20091123 1800 66       
41          20091124 0000 60       
42          20091124 0600 54       
43          20091124 1200 48       
44          20091124 1800 42       
45          20091125 0000 36       
46          20091125 0600 30       
47          20091125 1200 24       
48          20091125 1800 18       
49          20091126 0000 12       
50          20091126 0600 6        
51          20091203 0000 168      
52          20091203 0600 168      
53          20091203 1200 168      
54          20091203 1800 168      
55          20091204 0000 168      
56          20091204 0600 168      
57          20091204 1200 168      
58          20091204 1800 168      
59          20091205 0000 168      
60          20091205 0600 168      
61          20091205 1200 168      
62          20091205 1800 168      
63          20091206 0000 168      
64          20091206 0600 168      
65          20091206 1200 168      
66          20091206 1800 168      
67          20091207 0000 168      
68          20091207 0600 168      
69          20091207 1200 168      
70          20091207 1800 168      
71          20091208 0000 168      
72          20091208 0600 168      
73          20091208 1200 168      
74          20091208 1800 168      
75          20091209 0000 168      
76          20091209 0600 168      
77          20091209 1200 168      
78          20091209 1800 168      
79          20091210 0000 168      
80          20091210 0600 168      
81          20091210 1200 162      
82          20091210 1200 168      
83          20091210 1800 156      
84          20091210 1800 168      
85          20091211 0000 150      
86          20091211 0000 168      
87          20091211 0600 144      
88          20091211 0600 168      
89          20091211 1200 114      
90          20091211 1200 138      
91          20091211 1200 168      
92          20091211 1800 108      
93          20091211 1800 132      
94          20091211 1800 168      
95          20091212 0000 102      
96          20091212 0000 126      
97          20091212 0000 168      
98          20091212 0600 96       
99          20091212 0600 120      
100         20091212 0600 168      
101         20091212 1200 90       
102         20091212 1200 114      
103         20091212 1200 168      
104         20091212 1800 84       
105         20091212 1800 108      
106         20091212 1800 168      
107         20091213 0000 78       
108         20091213 0000 102      
109         20091213 0000 168      
110         20091213 0600 72       
111         20091213 0600 96       
112         20091213 0600 168      
113         20091213 1200 66       
114         20091213 1200 90       
115         20091213 1200 168      
116         20091213 1800 60       
117         20091213 1800 84       
118         20091213 1800 168      
119         20091214 0000 54       
120         20091214 0000 78       
121         20091214 0000 168      
122         20091214 0600 48       
123         20091214 0600 72       
124         20091214 0600 168      
125         20091214 1200 42       
126         20091214 1200 66       
127         20091214 1200 168      
128         20091214 1800 36       
129         20091214 1800 60       
130         20091214 1800 168      
131         20091215 0000 30       
132         20091215 0000 54       
133         20091215 0000 168      
134         20091215 0600 24       
135         20091215 0600 48       
136         20091215 0600 168      
137         20091215 1200 18       
138         20091215 1200 42       
139         20091215 1200 168      
140         20091215 1800 12       
141         20091215 1800 36       
142         20091215 1800 168      
143         20091216 0000 6        
144         20091216 0000 30       
145         20091216 0000 168      
146         20091216 0600 24       
147         20091216 0600 168      
148         20091216 1200 18       
149         20091216 1200 168      
150         20091216 1800 12       
151         20091216 1800 168      
152         20091217 0000 6        
153         20091217 0000 162      
154         20091217 0000 168      
155         20091217 0600 156      
156         20091217 0600 168      
157         20091217 1200 150      
158         20091217 1200 168      
159         20091217 1800 144      
160         20091217 1800 168      
161         20091218 0000 138      
162         20091218 0000 168      
163         20091218 0600 132      
164         20091218 0600 168      
165         20091218 1200 126      
166         20091218 1200 168      
167         20091218 1800 120      
168         20091218 1800 168      
169         20091219 0000 114      
170         20091219 0000 168      
171         20091219 0600 108      
172         20091219 0600 168      
173         20091219 1200 102      
174         20091219 1200 168      
175         20091219 1800 96       
176         20091219 1800 168      
177         20091220 0000 90       
178         20091220 0000 168      
179         20091220 0600 84       
180         20091220 0600 168      
181         20091220 1200 78       
182         20091220 1200 168      
183         20091220 1800 72       
184         20091220 1800 168      
185         20091221 0000 66       
186         20091221 0000 168      
187         20091221 0600 60       
188         20091221 0600 168      
189         20091221 1200 54       
190         20091221 1200 168      
191         20091221 1800 48       
192         20091221 1800 168      
193         20091222 0000 42       
194         20091222 0000 168      
195         20091222 0600 36       
196         20091222 0600 168      
197         20091222 1200 30       
198         20091222 1200 168      
199         20091222 1800 24       
200         20091222 1800 168      
201         20091223 0000 18       
202         20091223 0000 168      
203         20091223 0600 12       
204         20091223 0600 168      
205         20091223 1200 6        
206         20091223 1200 168      
207         20091223 1800 168      
208         20091224 0000 168      
209         20091224 0600 168      
210         20091224 1200 162      
211         20091224 1800 156      
212         20091225 0000 150      
213         20091225 0600 144      
214         20091225 1200 138      
215         20091225 1800 132      
216         20091226 0000 126      
217         20091226 0600 120      
218         20091226 1200 114      
219         20091226 1800 108      
220         20091227 0000 102      
221         20091227 0600 96       
222         20091227 1200 90       
223         20091227 1800 84       
224         20091228 0000 78       
225         20091228 0600 72       
226         20091228 1200 66       
227         20091228 1800 60       
228         20091229 0000 54       
229         20091229 0600 48       
230         20091229 1200 42       
231         20091229 1800 36       
232         20091230 0000 30       
233         20091230 0600 24       
234         20091230 1200 18       
235         20091230 1800 12       
236         20091231 0000 6        
237         20100101 1200 168      
238         20100101 1800 168      
239         20100102 0000 168      
240         20100102 0600 168      
241         20100102 1200 168      
242         20100102 1800 168      
243         20100103 0000 168      
244         20100103 0600 168      
245         20100103 1200 168      
246         20100103 1800 168      
247         20100104 0000 168      
248         20100104 0600 168      
249         20100104 1200 168      
250         20100104 1800 168      
251         20100105 0000 168      
252         20100105 0600 168      
253         20100105 1200 168      
254         20100105 1800 168      
255         20100106 0000 168      
256         20100106 0600 168      
257         20100106 1200 168      
258         20100106 1800 168      
259         20100107 0000 168      
260         20100107 0600 168      
261         20100107 1200 168      
262         20100107 1800 168      
263         20100108 0000 168      
264         20100108 0600 162      
265         20100108 1200 156      
266         20100108 1800 150      
267         20100109 0000 144      
268         20100109 0600 138      
269         20100109 1200 132      
270         20100109 1800 126      
271         20100110 0000 120      
272         20100110 0600 114      
273         20100110 1200 108      
274         20100110 1800 102      
275         20100111 0000 96       
276         20100111 0600 90       
277         20100111 1200 84       
278         20100111 1800 78       
279         20100112 0000 72       
280         20100112 0600 66       
281         20100112 1200 60       
282         20100112 1800 54       
283         20100113 0000 48       
284         20100113 0600 42       
285         20100113 1200 36       
286         20100113 1800 30       
287         20100114 0000 24       
288         20100114 0600 18       
289         20100114 1200 12       
290         20100114 1800 6        
291         20100118 0000 54       
292         20100118 0600 48       
293         20100118 1200 42       
294         20100118 1200 138      
295         20100118 1800 36       
296         20100118 1800 132      
297         20100119 0000 30       
298         20100119 0000 126      
299         20100119 0600 24       
