ArrayTaskID date     time lead time
0           20100309 0600 84       
1           20100309 1200 78       
2           20100309 1800 72       
3           20100310 0000 66       
4           20100310 0000 168      
5           20100310 0600 60       
6           20100310 0600 168      
7           20100310 1200 54       
8           20100310 1200 168      
9           20100310 1800 48       
10          20100310 1800 168      
11          20100311 0000 42       
12          20100311 0000 168      
13          20100311 0600 36       
14          20100311 0600 168      
15          20100311 1200 30       
16          20100311 1200 168      
17          20100311 1800 24       
18          20100311 1800 168      
19          20100312 0000 18       
20          20100312 0000 168      
21          20100312 0600 12       
22          20100312 0600 168      
23          20100312 1200 6        
24          20100312 1200 168      
25          20100312 1800 168      
26          20100313 0000 168      
27          20100313 0600 168      
28          20100313 1200 162      
29          20100313 1200 168      
30          20100313 1800 156      
31          20100313 1800 168      
32          20100314 0000 150      
33          20100314 0000 168      
34          20100314 0600 144      
35          20100314 0600 168      
36          20100314 1200 138      
37          20100314 1200 168      
38          20100314 1800 132      
39          20100314 1800 168      
40          20100315 0000 126      
41          20100315 0000 168      
42          20100315 0600 120      
43          20100315 0600 162      
44          20100315 1200 114      
45          20100315 1200 156      
46          20100315 1800 108      
47          20100315 1800 150      
48          20100316 0000 102      
49          20100316 0000 144      
50          20100316 0600 96       
51          20100316 0600 138      
52          20100316 1200 90       
53          20100316 1200 132      
54          20100316 1800 84       
55          20100316 1800 126      
56          20100317 0000 78       
57          20100317 0000 120      
58          20100317 0600 72       
59          20100317 0600 114      
60          20100317 1200 66       
61          20100317 1200 108      
62          20100317 1800 60       
63          20100317 1800 102      
64          20100318 0000 54       
65          20100318 0000 96       
66          20100318 0600 48       
67          20100318 0600 90       
68          20100318 1200 42       
69          20100318 1200 84       
70          20100318 1800 36       
71          20100318 1800 78       
72          20100319 0000 30       
73          20100319 0000 72       
74          20100319 0600 24       
75          20100319 0600 66       
76          20100319 0600 168      
77          20100319 1200 18       
78          20100319 1200 60       
79          20100319 1200 168      
80          20100319 1800 12       
81          20100319 1800 54       
82          20100319 1800 168      
83          20100320 0000 6        
84          20100320 0000 48       
85          20100320 0000 162      
86          20100320 0600 42       
87          20100320 0600 156      
88          20100320 1200 36       
89          20100320 1200 150      
90          20100320 1200 168      
91          20100320 1800 30       
92          20100320 1800 144      
93          20100320 1800 168      
94          20100321 0000 24       
95          20100321 0000 138      
96          20100321 0000 168      
97          20100321 0600 18       
98          20100321 0600 132      
99          20100321 0600 168      
100         20100321 1200 12       
101         20100321 1200 126      
102         20100321 1200 168      
103         20100321 1800 6        
104         20100321 1800 120      
105         20100321 1800 168      
106         20100322 0000 114      
107         20100322 0000 168      
108         20100322 0600 108      
109         20100322 0600 168      
110         20100322 1200 102      
111         20100322 1200 168      
112         20100322 1800 96       
113         20100322 1800 162      
114         20100323 0000 90       
115         20100323 0000 156      
116         20100323 0600 84       
117         20100323 0600 150      
118         20100323 1200 78       
119         20100323 1200 144      
120         20100323 1800 72       
121         20100323 1800 138      
122         20100324 0000 66       
123         20100324 0000 132      
124         20100324 0600 60       
125         20100324 0600 126      
126         20100324 1200 54       
127         20100324 1200 120      
128         20100324 1800 48       
129         20100324 1800 114      
130         20100325 0000 42       
131         20100325 0000 108      
132         20100325 0600 36       
133         20100325 0600 102      
134         20100325 1200 30       
135         20100325 1200 96       
136         20100325 1800 24       
137         20100325 1800 90       
138         20100326 0000 18       
139         20100326 0000 84       
140         20100326 0600 12       
141         20100326 0600 78       
142         20100326 1200 6        
143         20100326 1200 72       
144         20100326 1800 66       
145         20100327 0000 60       
146         20100327 0600 54       
147         20100327 1200 48       
148         20100327 1800 42       
149         20100328 0000 36       
150         20100328 0600 30       
151         20100328 1200 24       
152         20100328 1800 18       
153         20100329 0000 12       
154         20100329 0600 6        
155         20100401 0000 168      
156         20100401 0600 168      
157         20100401 1200 168      
158         20100401 1800 168      
159         20100402 0000 168      
160         20100402 0600 168      
161         20100402 1200 168      
162         20100402 1800 168      
163         20100403 0000 168      
164         20100403 0600 162      
165         20100403 1200 156      
166         20100403 1800 150      
167         20100404 0000 144      
168         20100404 0600 138      
169         20100404 1200 132      
170         20100404 1800 126      
171         20100405 0000 120      
