ArrayTaskID date     time lead time
0           20160712 1200 168      
1           20160712 1800 168      
2           20160713 0000 168      
3           20160713 0600 168      
4           20160713 1200 168      
5           20160713 1800 162      
6           20160714 0000 156      
7           20160714 0600 150      
8           20160714 1200 144      
9           20160714 1800 138      
10          20160715 0000 132      
11          20160715 0600 126      
12          20160715 1200 120      
13          20160715 1800 114      
14          20160716 0000 108      
15          20160716 0600 102      
16          20160716 1200 96       
17          20160716 1800 90       
18          20160717 0000 84       
19          20160717 0600 78       
20          20160717 1200 72       
21          20160717 1800 66       
22          20160718 0000 60       
23          20160718 0600 54       
24          20160718 1200 48       
25          20160718 1800 42       
26          20160719 0000 36       
27          20160719 0600 30       
28          20160719 1200 24       
29          20160719 1800 18       
30          20160720 0000 12       
31          20160720 0600 6        
32          20161218 1200 162      
33          20161218 1800 156      
34          20161219 0000 150      
35          20161219 0600 144      
36          20161219 1200 138      
37          20161219 1800 132      
38          20161220 0000 126      
39          20161220 0600 120      
40          20161220 1200 114      
41          20161220 1800 108      
42          20161221 0000 102      
43          20161221 0600 96       
44          20161221 1200 90       
45          20161221 1800 84       
46          20161222 0000 78       
47          20161222 0600 72       
48          20161222 1200 66       
49          20161222 1800 60       
50          20161223 0000 54       
51          20161223 0600 48       
52          20161223 1200 42       
53          20161223 1800 36       
54          20161224 0000 30       
55          20161224 0600 24       
56          20161224 1200 18       
57          20161224 1800 12       
58          20161225 0000 6        
59          20170107 1200 168      
60          20170107 1800 168      
61          20170108 0000 168      
62          20170108 0600 168      
63          20170108 1200 168      
64          20170108 1800 168      
65          20170109 0000 168      
66          20170109 0600 162      
67          20170109 1200 156      
68          20170109 1800 150      
69          20170110 0000 144      
70          20170110 0600 138      
71          20170110 1200 132      
72          20170110 1800 126      
73          20170111 0000 120      
74          20170111 0600 114      
75          20170111 1200 108      
76          20170111 1800 102      
77          20170112 0000 96       
78          20170112 0600 90       
79          20170112 1200 84       
80          20170112 1800 78       
81          20170113 0000 72       
82          20170113 0600 66       
83          20170113 1200 60       
84          20170113 1800 54       
85          20170114 0000 48       
86          20170114 0600 42       
87          20170114 1200 36       
88          20170114 1800 30       
89          20170115 0000 24       
90          20170115 0600 18       
91          20170115 1200 12       
92          20170115 1800 6        
93          20170125 1200 168      
