ArrayTaskID date     time lead time
0           20170323 0600 168      
1           20170323 1200 168      
2           20170323 1800 168      
3           20170324 0000 168      
4           20170324 0600 168      
5           20170324 1200 168      
6           20170324 1800 168      
7           20170325 0000 168      
8           20170325 0600 162      
9           20170325 1200 156      
10          20170325 1800 150      
11          20170326 0000 144      
12          20170326 0600 138      
13          20170326 1200 132      
14          20170326 1800 126      
15          20170327 0000 120      
16          20170327 0600 114      
17          20170327 1200 108      
18          20170327 1800 102      
19          20170328 0000 96       
20          20170328 0600 90       
21          20170328 1200 84       
22          20170328 1800 78       
23          20170329 0000 72       
24          20170329 0600 66       
25          20170329 1200 60       
26          20170329 1800 54       
27          20170330 0000 48       
28          20170330 0600 42       
29          20170330 1200 36       
30          20170330 1800 30       
31          20170331 0000 24       
32          20170331 0600 18       
33          20170331 1200 12       
34          20170331 1800 6        
