ArrayTaskID date     time lead time
0           20170211 1800 138      
1           20170212 0000 132      
2           20170212 0600 126      
3           20170212 1200 120      
4           20170212 1800 114      
5           20170213 0000 108      
6           20170213 0600 102      
7           20170213 1200 96       
8           20170213 1800 90       
9           20170214 0000 84       
10          20170214 0600 78       
11          20170214 1200 72       
12          20170214 1800 66       
13          20170215 0000 60       
14          20170215 0600 54       
15          20170215 1200 48       
16          20170215 1800 42       
17          20170216 0000 36       
18          20170216 0600 30       
19          20170216 1200 24       
20          20170216 1800 18       
21          20170217 0000 12       
22          20170217 0600 6        
