ArrayTaskID date     time lead time
0           20120822 1200 168      
1           20120822 1800 42       
2           20120822 1800 168      
3           20120823 0000 36       
4           20120823 0000 168      
5           20120823 0600 30       
6           20120823 0600 168      
7           20120823 1200 24       
8           20120823 1200 168      
9           20120823 1800 18       
10          20120823 1800 168      
11          20120824 0000 12       
12          20120824 0000 168      
13          20120824 0600 6        
14          20120824 0600 168      
15          20120824 1200 168      
16          20120824 1800 168      
17          20120825 0000 168      
18          20120825 0600 162      
19          20120825 0600 168      
20          20120825 1200 156      
21          20120825 1200 162      
22          20120825 1200 168      
23          20120825 1800 150      
24          20120825 1800 156      
25          20120825 1800 168      
26          20120826 0000 144      
27          20120826 0000 150      
28          20120826 0000 162      
29          20120826 0000 168      
30          20120826 0600 138      
31          20120826 0600 144      
32          20120826 0600 156      
33          20120826 0600 168      
34          20120826 1200 132      
35          20120826 1200 138      
36          20120826 1200 150      
37          20120826 1200 168      
38          20120826 1800 126      
39          20120826 1800 132      
40          20120826 1800 144      
41          20120826 1800 168      
42          20120827 0000 120      
43          20120827 0000 126      
44          20120827 0000 138      
45          20120827 0000 168      
46          20120827 0600 114      
47          20120827 0600 120      
48          20120827 0600 132      
49          20120827 0600 168      
50          20120827 1200 108      
51          20120827 1200 114      
52          20120827 1200 126      
53          20120827 1200 168      
54          20120827 1800 102      
55          20120827 1800 108      
56          20120827 1800 120      
57          20120827 1800 168      
58          20120828 0000 96       
59          20120828 0000 102      
60          20120828 0000 114      
61          20120828 0000 168      
62          20120828 0600 90       
63          20120828 0600 96       
64          20120828 0600 108      
65          20120828 0600 168      
66          20120828 1200 84       
67          20120828 1200 90       
68          20120828 1200 102      
69          20120828 1200 168      
70          20120828 1800 78       
71          20120828 1800 84       
72          20120828 1800 96       
73          20120828 1800 126      
74          20120828 1800 168      
75          20120829 0000 72       
76          20120829 0000 78       
77          20120829 0000 90       
78          20120829 0000 120      
79          20120829 0000 168      
80          20120829 0600 66       
81          20120829 0600 72       
82          20120829 0600 84       
83          20120829 0600 114      
84          20120829 0600 168      
85          20120829 1200 60       
86          20120829 1200 66       
87          20120829 1200 78       
88          20120829 1200 108      
89          20120829 1200 168      
90          20120829 1800 54       
91          20120829 1800 60       
92          20120829 1800 72       
93          20120829 1800 102      
94          20120829 1800 168      
95          20120830 0000 48       
96          20120830 0000 54       
97          20120830 0000 66       
98          20120830 0000 96       
99          20120830 0000 168      
100         20120830 0600 42       
101         20120830 0600 48       
102         20120830 0600 60       
103         20120830 0600 90       
104         20120830 0600 168      
105         20120830 1200 36       
106         20120830 1200 42       
107         20120830 1200 54       
108         20120830 1200 84       
109         20120830 1200 162      
110         20120830 1200 168      
111         20120830 1800 30       
112         20120830 1800 36       
113         20120830 1800 48       
114         20120830 1800 78       
115         20120830 1800 156      
116         20120830 1800 168      
117         20120831 0000 24       
118         20120831 0000 30       
119         20120831 0000 42       
120         20120831 0000 72       
121         20120831 0000 150      
122         20120831 0000 168      
123         20120831 0600 18       
124         20120831 0600 24       
125         20120831 0600 36       
126         20120831 0600 66       
127         20120831 0600 144      
128         20120831 0600 168      
129         20120831 1200 12       
130         20120831 1200 18       
131         20120831 1200 30       
132         20120831 1200 60       
133         20120831 1200 138      
134         20120831 1200 168      
135         20120831 1800 6        
136         20120831 1800 12       
137         20120831 1800 24       
138         20120831 1800 54       
139         20120831 1800 132      
140         20120831 1800 168      
141         20120901 0000 6        
142         20120901 0000 18       
143         20120901 0000 48       
144         20120901 0000 126      
145         20120901 0000 168      
146         20120901 0600 12       
147         20120901 0600 42       
148         20120901 0600 120      
149         20120901 0600 168      
150         20120901 1200 6        
151         20120901 1200 36       
152         20120901 1200 114      
153         20120901 1200 168      
154         20120901 1800 30       
155         20120901 1800 108      
156         20120901 1800 168      
157         20120902 0000 24       
158         20120902 0000 102      
159         20120902 0000 168      
160         20120902 0600 18       
161         20120902 0600 96       
162         20120902 0600 168      
163         20120902 1200 12       
164         20120902 1200 90       
165         20120902 1200 114      
166         20120902 1200 168      
167         20120902 1800 6        
168         20120902 1800 84       
169         20120902 1800 108      
170         20120902 1800 168      
171         20120903 0000 78       
172         20120903 0000 102      
173         20120903 0000 168      
174         20120903 0600 72       
175         20120903 0600 96       
176         20120903 0600 168      
177         20120903 1200 66       
178         20120903 1200 90       
179         20120903 1200 168      
180         20120903 1800 60       
181         20120903 1800 84       
182         20120903 1800 168      
183         20120904 0000 54       
184         20120904 0000 78       
185         20120904 0000 168      
186         20120904 0600 48       
187         20120904 0600 72       
188         20120904 0600 168      
189         20120904 1200 42       
190         20120904 1200 66       
191         20120904 1200 168      
192         20120904 1800 36       
193         20120904 1800 60       
194         20120904 1800 168      
195         20120905 0000 30       
196         20120905 0000 54       
197         20120905 0000 168      
198         20120905 0600 24       
199         20120905 0600 48       
200         20120905 0600 162      
201         20120905 0600 168      
202         20120905 1200 18       
203         20120905 1200 42       
204         20120905 1200 156      
205         20120905 1200 162      
206         20120905 1800 12       
207         20120905 1800 36       
208         20120905 1800 150      
209         20120905 1800 156      
210         20120906 0000 6        
211         20120906 0000 30       
212         20120906 0000 144      
213         20120906 0000 150      
214         20120906 0600 24       
215         20120906 0600 138      
216         20120906 0600 144      
217         20120906 1200 18       
218         20120906 1200 132      
219         20120906 1200 138      
220         20120906 1800 12       
221         20120906 1800 126      
222         20120906 1800 132      
223         20120907 0000 6        
224         20120907 0000 120      
225         20120907 0000 126      
226         20120907 0600 114      
227         20120907 0600 120      
228         20120907 1200 108      
229         20120907 1200 114      
230         20120907 1800 102      
231         20120907 1800 108      
232         20120908 0000 96       
233         20120908 0000 102      
234         20120908 0600 90       
235         20120908 0600 96       
236         20120908 1200 84       
237         20120908 1200 90       
238         20120908 1800 78       
239         20120908 1800 84       
240         20120909 0000 72       
241         20120909 0000 78       
242         20120909 0600 66       
243         20120909 0600 72       
244         20120909 1200 60       
245         20120909 1200 66       
246         20120909 1800 54       
247         20120909 1800 60       
248         20120910 0000 48       
249         20120910 0000 54       
250         20120910 0000 168      
251         20120910 0600 42       
252         20120910 0600 48       
253         20120910 0600 168      
254         20120910 1200 36       
255         20120910 1200 42       
256         20120910 1200 168      
257         20120910 1800 30       
258         20120910 1800 36       
259         20120910 1800 168      
260         20120911 0000 24       
261         20120911 0000 30       
262         20120911 0000 168      
263         20120911 0600 18       
264         20120911 0600 24       
265         20120911 0600 168      
266         20120911 1200 12       
267         20120911 1200 18       
268         20120911 1200 168      
269         20120911 1800 6        
270         20120911 1800 12       
271         20120911 1800 168      
272         20120912 0000 6        
273         20120912 0000 162      
274         20120912 0000 168      
275         20120912 0600 156      
276         20120912 0600 168      
277         20120912 1200 150      
278         20120912 1200 168      
279         20120912 1800 144      
280         20120912 1800 168      
281         20120913 0000 138      
282         20120913 0000 162      
283         20120913 0000 168      
284         20120913 0600 132      
285         20120913 0600 156      
286         20120913 0600 168      
287         20120913 1200 126      
288         20120913 1200 150      
289         20120913 1200 168      
290         20120913 1800 120      
291         20120913 1800 144      
292         20120913 1800 168      
293         20120914 0000 114      
294         20120914 0000 138      
295         20120914 0000 168      
296         20120914 0600 108      
297         20120914 0600 132      
298         20120914 0600 168      
299         20120914 1200 102      
